3.97,-1.844005
3.98,-1.676071
3.99,-1.333972
4.00,-1.447911
4.01,-0.917577
4.02,-2.174906
4.03,-0.689204
4.04,-1.116239
4.05,-0.387884
4.06,0.321604
4.07,-0.182949
4.08,-0.168280
4.09,0.422085
4.10,-0.127913
4.11,0.966748
4.12,1.150680
4.13,1.569699
4.14,1.242639
4.15,0.761134
4.16,2.066109
4.17,1.673726
4.18,1.662881
4.19,2.392732
4.20,2.648577
4.21,2.019723
4.22,2.099902
4.23,2.490027
4.24,2.858870
4.25,1.556780
4.26,2.078751
4.27,2.416459
4.28,2.101267
4.29,2.373598
4.30,2.026193
4.31,1.616464
4.32,1.469790
4.33,1.809714
4.34,1.806461
4.35,0.917250
4.36,1.040250
4.37,0.896836
4.38,0.779404
4.39,0.154101
4.40,0.496111
4.41,-0.581664
4.42,-0.061213
4.43,-0.299768
4.44,-0.307813
4.45,-0.745017
4.46,-0.818188
4.47,-1.257021
4.48,-2.137955
4.49,-2.350495
4.50,-2.659703
4.51,-2.117918
4.52,-3.166508
4.53,-3.307129
4.54,-3.929443
4.55,-3.293782
4.56,-3.717651
4.57,-5.074787
4.58,-4.328810
4.59,-4.974842
4.60,-5.465629
4.61,-5.923449
4.62,-5.345764
4.63,-5.829707
4.64,-5.999262
4.65,-5.863247
4.66,-5.940344
4.67,-6.860388
4.68,-6.192430
4.69,-6.921459
4.70,-6.954223
4.71,-6.906533
4.72,-6.653528
4.73,-7.080080
4.74,-6.988582
4.75,-7.179932
4.76,-7.089113
4.77,-6.804434
4.78,-6.334956
4.79,-6.799729
4.80,-6.981374
4.81,-6.654500
4.82,-6.758992
4.83,-7.128144
4.84,-6.736914
4.85,-5.749404
4.86,-6.414366
4.87,-6.317866
4.88,-5.729601
4.89,-5.693324
4.90,-5.483811
4.91,-5.680328
4.92,-5.318914
4.93,-5.574659
4.94,-4.138991
4.95,-4.515357
4.96,-4.623511
4.97,-4.365022
4.98,-4.284807
4.99,-4.170091
5.00,-4.455909
5.01,-3.298729
5.02,-4.620540
5.03,-3.628997
5.04,-3.293124
5.05,-3.195433
5.06,-3.785332
5.07,-3.419253
5.08,-3.253770
5.09,-2.976028
5.10,-2.998826
5.11,-2.586766
5.12,-3.121378
5.13,-2.590902
5.14,-3.311445
5.15,-3.106414
5.16,-3.496525
5.17,-2.780518
5.18,-2.780231
5.19,-2.239946
5.20,-2.660116
5.21,-2.826534
5.22,-3.190256
5.23,-2.567336
5.24,-3.771856
5.25,-2.113151
5.26,-3.398359
5.27,-2.884214
5.28,-2.782287
5.29,-3.457878
5.30,-2.778531
5.31,-3.716568
5.32,-3.389302
5.33,-3.150626
5.34,-3.718189
5.35,-3.407322
5.36,-3.321541
5.37,-3.009002
5.38,-3.239350
5.39,-3.240516
5.40,-4.246298
5.41,-3.310543
5.42,-2.697756
5.43,-2.763130
5.44,-3.263986
5.45,-2.978686
5.46,-1.861231
5.47,-1.994298
5.48,-1.912759
5.49,-2.485885
5.50,-2.075471
5.51,-2.316890
5.52,-1.787700
5.53,-2.264300
5.54,-0.417950
5.55,-1.720281
5.56,-1.511986
5.57,-0.455106
5.58,-1.047618
5.59,-0.834858
5.60,0.051260
5.61,-0.166307
5.62,-0.238533
5.63,-0.983140
5.64,-0.385010
5.65,0.545362
5.66,-0.037189
5.67,1.169234
5.68,0.367932
5.69,0.964900
5.70,0.474843
5.71,1.412218
5.72,0.693145
5.73,1.367125
5.74,1.080784
5.75,1.471544
5.76,1.585419
5.77,1.094540
5.78,1.264177
5.79,1.146432
5.80,1.188879
5.81,1.681063
5.82,0.783337
5.83,1.275843
5.84,1.144020
5.85,0.830815
5.86,0.719480
5.87,0.232892
5.88,0.272318
5.89,0.028760
5.90,-0.280487
5.91,0.049820
5.92,-0.186900
5.93,-0.499296
5.94,-0.671530
5.95,-1.729554
5.96,-1.683015
5.97,-0.866392
5.98,-2.311203
5.99,-2.077559
6.00,-2.478259
6.01,-3.052484
6.02,-3.738797
6.03,-3.372025
6.04,-3.650560
6.05,-4.381555
6.06,-5.313047
6.07,-4.935686
6.08,-4.864859
6.09,-6.113212
6.10,-5.536797
6.11,-5.919851
6.12,-6.476508
6.13,-5.941204
6.14,-6.288097
6.15,-6.298336
6.16,-6.440319
6.17,-6.901157
6.18,-6.378875
6.19,-7.864341
6.20,-7.021144
6.21,-7.283388
6.22,-7.093838
6.23,-7.904498
6.24,-7.018597
6.25,-7.009297
6.26,-7.709026
6.27,-6.736521
6.28,-7.198646
6.29,-6.739774
6.30,-5.934848
6.31,-6.109528
6.32,-6.079891
6.33,-5.866364
6.34,-5.670487
6.35,-5.442848
6.36,-5.381020
6.37,-5.016611
6.38,-4.925984
6.39,-5.298292
6.40,-5.069773
6.41,-4.721404
6.42,-3.652743
6.43,-3.353966
6.44,-2.970101
6.45,-4.043282
6.46,-3.848350
6.47,-3.291775
6.48,-3.468241
6.49,-3.039382
6.50,-2.650921
6.51,-2.663764
6.52,-1.995643
6.53,-1.478650
6.54,-2.313364
6.55,-1.115688
6.56,-1.580972
6.57,-1.340722
6.58,-1.695514
6.59,-2.083116
6.60,-0.731460
6.61,-1.810391
6.62,-0.367932
6.63,-1.249175
6.64,-1.438415
6.65,-1.559356
6.66,-1.699226
6.67,-1.144776
6.68,-1.134207
6.69,-1.566129
6.70,-1.362370
6.71,-2.357335
6.72,-2.182240
6.73,-1.819527
6.74,-2.114741
6.75,-2.093167
6.76,-2.071566
6.77,-2.554832
6.78,-2.052168
6.79,-2.367061
6.80,-3.337092
6.81,-3.423408
6.82,-2.758995
6.83,-3.714535
6.84,-3.035796
6.85,-3.711429
6.86,-3.326625
6.87,-3.110240
6.88,-3.587330
6.89,-3.494799
6.90,-4.067662
6.91,-3.592899
6.92,-4.112739
6.93,-4.012069
6.94,-4.504136
6.95,-3.409453
6.96,-4.378734
6.97,-4.372783
6.98,-3.350885
6.99,-4.128654
7.00,-3.370611
7.01,-2.425887
7.02,-3.121836
7.03,-3.080364
7.04,-2.179199
7.05,-2.453776
7.06,-2.165439
7.07,-1.615367
7.08,-1.882757
7.09,-2.301713
7.10,-1.134652
7.11,-2.233929
7.12,-1.494440
7.13,0.006824
7.14,-0.759714
7.15,-0.739428
7.16,0.215769
7.17,-0.125750
7.18,-0.182330
7.19,-0.269813
7.20,0.018613
7.21,0.338910
7.22,-0.188779
7.23,0.681219
7.24,0.705735
7.25,0.783878
7.26,1.423067
7.27,0.890590
7.28,1.063354
7.29,0.966613
7.30,1.068957
7.31,0.793001
7.32,0.694116
7.33,0.957880
7.34,0.863388
7.35,-0.351171
7.36,-0.092021
7.37,-0.175797
7.38,-0.105478
7.39,-0.825347
7.40,-0.491255
7.41,-0.667276
7.42,-1.053652
7.43,-1.533888
7.44,-1.860001
7.45,-2.445655
7.46,-2.239922
7.47,-3.100257
7.48,-3.411492
7.49,-3.141879
7.50,-3.920958
7.51,-4.147735
7.52,-3.866470
7.53,-4.764603
7.54,-4.977458
7.55,-5.814377
7.56,-5.688884
7.57,-6.000324
7.58,-6.368636
7.59,-5.995351
7.60,-6.398130
7.61,-6.816592
7.62,-7.159990
7.63,-7.512659
7.64,-7.194716
7.65,-7.085690
7.66,-7.411568
7.67,-7.055724
7.68,-7.665594
7.69,-7.519281
7.70,-7.663855
7.71,-7.815580
7.72,-7.481063
7.73,-6.948421
7.74,-7.136556
7.75,-7.242630
7.76,-6.516064
7.77,-7.116501
7.78,-6.212302
7.79,-6.488223
7.80,-5.638577
7.81,-5.683155
7.82,-5.675479
7.83,-5.305674
7.84,-4.964834
7.85,-5.031449
7.86,-4.623982
7.87,-4.216800
7.88,-4.183635
7.89,-3.352954
7.90,-3.377365
7.91,-3.001595
7.92,-2.621911
7.93,-2.366887
7.94,-1.726042
7.95,-2.314007
7.96,-1.913647
7.97,-1.666247
7.98,-0.323530
7.99,-1.171770
8.00,-0.108967
8.01,-0.445753
8.02,-0.513109
8.03,-0.446222
8.04,0.670605
8.05,-0.365877
8.06,0.407871
8.07,-0.063838
8.08,0.362492
8.09,0.821427
8.10,0.324237
8.11,-0.430305
8.12,-0.001226
8.13,0.079026
8.14,0.293704
8.15,-0.722835
8.16,-0.415355
8.17,-0.593339
8.18,-0.638770
8.19,-0.306176
8.20,-1.232626
8.21,-0.899646
8.22,-0.861063
8.23,-1.451079
8.24,-1.489054
8.25,-2.498945
8.26,-2.459068
8.27,-3.096059
8.28,-2.044472
8.29,-1.935995
8.30,-3.594321
8.31,-3.011918
8.32,-3.574247
8.33,-3.395515
8.34,-4.039005
8.35,-4.271421
8.36,-4.362951
8.37,-4.049501
8.38,-4.565819
8.39,-5.461164
8.40,-5.265592
8.41,-4.638387
8.42,-4.940740
8.43,-5.493591
8.44,-4.499008
8.45,-4.730563
8.46,-5.247083
8.47,-4.217720
8.48,-4.820481
8.49,-4.306739
8.50,-4.633447
8.51,-4.210922
8.52,-4.315210
8.53,-3.750674
8.54,-3.717781
8.55,-2.892902
8.56,-3.378923
8.57,-2.904270
8.58,-3.446040
8.59,-2.547212
8.60,-2.542983
8.61,-2.157251
8.62,-2.055448
8.63,-0.965700
8.64,-1.126312
8.65,-0.592502
8.66,-0.180575
8.67,0.084080
8.68,-0.017987
8.69,0.119296
8.70,-0.238009
8.71,0.149053
8.72,0.681980
8.73,0.554570
8.74,-0.498715
8.75,1.248999
8.76,0.960232
8.77,0.916635
8.78,0.652480
8.79,0.310464
8.80,0.480461
8.81,-0.192817
8.82,0.548937
8.83,0.588667
8.84,-0.749550
8.85,-0.095105
8.86,-0.581537
8.87,-0.518884
8.88,-1.431708
8.89,-1.294711
8.90,-1.733258
8.91,-1.701788
8.92,-1.971295
8.93,-1.997371
8.94,-2.416226
8.95,-2.996625
8.96,-3.706825
8.97,-3.633189
8.98,-3.349689
8.99,-4.697398
9.00,-4.405238
9.01,-5.249113
9.02,-5.423685
9.03,-5.824826
9.04,-6.441645
9.05,-5.876501
9.06,-6.705409
9.07,-7.211104
9.08,-7.638581
9.09,-7.418873
9.10,-7.151799
9.11,-7.267061
9.12,-8.143376
9.13,-7.217820
9.14,-7.200622
9.15,-8.691899
9.16,-8.659912
9.17,-8.559609
9.18,-7.865673
9.19,-7.235499
9.20,-8.180312
9.21,-7.739508
9.22,-7.663130
9.23,-7.219543
9.24,-6.875913
9.25,-6.997085
9.26,-6.467268
9.27,-6.123244
9.28,-6.114294
9.29,-5.295468
9.30,-5.254714
9.31,-4.270038
9.32,-4.145313
9.33,-4.360178
9.34,-4.181595
9.35,-3.265321
9.36,-2.684815
9.37,-2.340132
9.38,-1.916761
9.39,-1.610992
9.40,-1.184431
9.41,-1.461889
9.42,-1.313028
9.43,-0.420892
9.44,-0.135674
9.45,0.600406
9.46,0.703438
9.47,0.757683
9.48,1.524191
9.49,2.063654
9.50,1.204266
9.51,1.769560
9.52,1.342060
9.53,2.180533
9.54,1.747846
9.55,1.682768
9.56,2.019690
9.57,1.230372
9.58,1.001027
9.59,1.115979
9.60,1.787041
9.61,1.757820
9.62,0.987661
9.63,1.296423
9.64,0.919366
9.65,0.377188
9.66,-0.116904
9.67,-0.055270
9.68,0.244101
9.69,-0.432535
9.70,-0.828141
9.71,-0.787252
9.72,-1.788173
9.73,-2.115538
9.74,-2.556772
9.75,-1.533015
9.76,-2.346711
9.77,-3.432894
9.78,-2.916148
9.79,-3.520300
9.80,-4.320791
9.81,-4.144331
9.82,-4.978495
9.83,-5.679357
9.84,-5.770319
9.85,-4.806258
9.86,-5.931000
9.87,-6.400398
9.88,-6.164609
9.89,-6.367517
9.90,-6.157755
9.91,-6.025560
9.92,-5.494139
9.93,-6.012626
9.94,-6.085737
9.95,-5.983731
9.96,-5.973336
9.97,-6.105544
9.98,-5.587931
9.99,-5.260531
10.00,-4.765271
10.01,-4.188098
10.02,-5.081423
10.03,-5.089608
10.04,-4.960714
10.05,-4.031038
10.06,-4.307046
10.07,-4.012444
