Vthermistor,Vreference
2.649462,4.989322
2.649472,4.989306
2.649463,4.989331
2.649488,4.989324
2.649468,4.989342
2.649488,4.989351
2.649469,4.989342
2.649488,4.989356
2.649494,4.989362
2.649488,4.989377
2.649467,4.989387
2.649486,4.989374
2.649481,4.989386
2.649499,4.989388
2.649484,4.989394
2.649498,4.989387
2.649485,4.989401
2.649490,4.989393
2.649487,4.989387
2.649486,4.989390
2.649463,4.989376
2.649480,4.989398
2.649460,4.989376
2.649460,4.989392
2.649471,4.989380
2.649441,4.989378
2.649454,4.989376
2.649438,4.989386
2.649469,4.989383
2.649447,4.989382
2.649468,4.989394
2.649452,4.989404
2.649466,4.989389
2.649454,4.989376
2.649457,4.989378
2.649430,4.989351
2.649411,4.989332
2.649384,4.989296
2.649374,4.989278
2.649361,4.989247
2.649343,4.989238
2.649326,4.989246
2.649348,4.989257
2.649345,4.989251
2.649395,4.989266
2.649399,4.989274
2.649378,4.989281
2.649384,4.989271
2.649374,4.989301
2.649409,4.989325
2.649407,4.989339
2.649424,4.989359
2.649399,4.989361
2.649419,4.989358
2.649398,4.989365
2.649417,4.989359
2.649395,4.989355
2.649406,4.989331
2.649363,4.989320
2.649392,4.989303
2.649351,4.989283
2.649364,4.989290
2.649338,4.989290
2.649338,4.989311
2.649353,4.989308
2.649380,4.989332
2.649364,4.989347
2.649407,4.989378
2.649401,4.989368
2.649419,4.989371
2.649382,4.989349
2.649392,4.989331
2.649345,4.989294
2.649336,4.989278
2.649339,4.989254
2.649329,4.989268
2.649357,4.989258
2.649337,4.989280
2.649370,4.989291
2.649355,4.989316
2.649369,4.989319
2.649374,4.989344
2.649388,4.989349
2.649370,4.989363
2.649395,4.989370
2.649380,4.989359
2.649397,4.989358
2.649384,4.989340
2.649398,4.989353
2.649363,4.989362
2.649397,4.989349
2.649388,4.989355
2.649385,4.989356
2.649342,4.989376
2.649354,4.989378
2.649403,4.989358
2.649425,4.989371
2.649374,4.989380
2.649417,4.989378
2.649391,4.989367
2.649375,4.989373
2.649330,4.989350
2.649376,4.989321
2.649332,4.989314
2.649332,4.989288
2.649275,4.989284
2.649270,4.989264
2.649245,4.989245
2.649214,4.989260
2.649256,4.989249
2.649213,4.989282
2.649233,4.989295
2.649283,4.989287
2.649298,4.989271
2.649244,4.989294
2.649282,4.989296
2.649283,4.989320
2.649301,4.989339
2.649246,4.989365
2.649257,4.989381
2.649244,4.989376
2.649258,4.989373
2.649235,4.989351
2.649280,4.989350
2.649238,4.989324
2.649268,4.989305
2.649242,4.989295
2.649231,4.989285
2.649202,4.989278
2.649233,4.989275
2.649195,4.989262
2.649189,4.989289
2.649217,4.989284
2.649217,4.989314
2.649243,4.989319
2.649223,4.989339
2.649257,4.989340
2.649249,4.989353
2.649281,4.989338
2.649248,4.989352
2.649258,4.989337
2.649232,4.989307
2.649223,4.989288
2.649189,4.989264
2.649206,4.989266
2.649208,4.989265
2.649223,4.989266
2.649215,4.989281
2.649238,4.989308
2.649235,4.989338
2.649226,4.989342
2.649271,4.989345
2.649260,4.989343
2.649264,4.989355
2.649246,4.989340
2.649255,4.989337
2.649250,4.989352
2.649282,4.989350
2.649260,4.989333
2.649260,4.989301
2.649177,4.989264
2.649158,4.989227
2.649134,4.989197
2.649163,4.989226
2.649161,4.989249
2.649201,4.989254
2.649170,4.989274
2.649211,4.989301
2.649198,4.989337
2.649217,4.989349
2.649200,4.989352
2.649212,4.989345
2.649174,4.989330
2.649187,4.989285
2.649157,4.989290
2.649161,4.989289
2.649161,4.989321
2.649201,4.989352
2.649199,4.989371
2.649208,4.989364
2.649161,4.989338
2.649150,4.989297
2.649117,4.989295
2.649140,4.989285
2.649137,4.989297
2.649157,4.989324
2.649142,4.989346
2.649173,4.989367
2.649155,4.989374
2.649169,4.989377
2.649139,4.989375
2.649140,4.989365
2.649153,4.989352
2.649152,4.989388
2.649150,4.989376
2.649165,4.989387
2.649156,4.989361
2.649153,4.989336
2.649126,4.989307
2.649126,4.989302
2.649097,4.989266
2.649097,4.989266
2.649088,4.989250
2.649064,4.989253
2.649077,4.989249
2.649051,4.989233
2.649077,4.989243
2.649044,4.989241
2.649068,4.989239
2.649044,4.989245
2.649081,4.989240
2.649051,4.989250
2.649083,4.989254
2.649060,4.989270
2.649081,4.989253
2.649068,4.989278
2.649108,4.989285
2.649099,4.989312
2.649145,4.989326
2.649126,4.989343
2.649140,4.989359
2.649113,4.989362
2.649121,4.989359
2.649106,4.989351
2.649122,4.989357
2.649101,4.989356
2.649117,4.989361
2.649094,4.989359
2.649100,4.989356
2.649071,4.989332
2.649075,4.989308
2.649028,4.989284
2.649039,4.989280
2.649010,4.989285
2.649056,4.989301
2.649071,4.989337
2.649107,4.989373
2.649086,4.989359
2.649063,4.989346
2.649040,4.989321
2.649016,4.989289
2.648997,4.989276
2.649010,4.989280
2.649022,4.989297
2.649055,4.989311
2.649064,4.989338
2.649075,4.989336
2.649076,4.989353
2.649076,4.989332
2.649075,4.989347
2.649074,4.989337
2.649045,4.989308
2.649046,4.989280
2.649032,4.989268
2.649007,4.989256
2.649037,4.989249
2.648991,4.989253
2.649006,4.989228
2.648952,4.989218
2.648978,4.989218
2.648978,4.989244
2.649031,4.989266
2.649028,4.989294
2.649069,4.989322
2.649072,4.989361
2.649075,4.989359
2.649044,4.989340
2.649043,4.989346
2.649039,4.989347
2.649040,4.989346
2.649051,4.989357
2.649044,4.989362
2.649033,4.989349
2.649014,4.989332
2.649009,4.989303
2.649007,4.989283
2.648989,4.989297
2.648999,4.989308
2.649043,4.989350
2.649065,4.989381
2.649055,4.989376
2.649032,4.989361
2.649010,4.989328
2.648968,4.989314
2.648983,4.989294
2.648960,4.989296
2.648999,4.989294
2.648971,4.989320
2.649012,4.989340
2.648988,4.989339
2.649022,4.989344
2.649008,4.989356
2.649019,4.989361
2.649009,4.989349
2.649020,4.989336
2.648984,4.989332
2.648970,4.989303
2.648965,4.989288
2.648957,4.989269
2.648939,4.989266
2.648935,4.989258
2.648927,4.989262
2.648919,4.989266
2.648903,4.989252
2.648895,4.989241
2.648870,4.989226
2.648892,4.989227
2.648854,4.989208
2.648877,4.989213
2.648875,4.989221
2.648851,4.989223
2.648880,4.989225
2.648864,4.989234
2.648870,4.989239
2.648839,4.989254
2.648877,4.989256
2.648846,4.989247
2.648880,4.989234
2.648851,4.989247
2.648865,4.989246
2.648860,4.989243
2.648849,4.989247
2.648848,4.989246
2.648853,4.989244
2.648845,4.989258
2.648857,4.989245
2.648858,4.989241
2.648841,4.989247
2.648860,4.989235
2.648848,4.989254
2.648880,4.989247
2.648845,4.989238
2.648858,4.989232
2.648854,4.989250
2.648860,4.989235
2.648857,4.989233
2.648876,4.989234
2.648849,4.989240
2.648848,4.989238
2.648846,4.989244
2.648883,4.989232
2.648854,4.989245
2.648906,4.989265
2.648916,4.989265
2.648906,4.989277
2.648926,4.989265
2.648871,4.989283
2.648904,4.989293
2.648900,4.989315
2.648933,4.989330
2.648904,4.989350
2.648945,4.989355
2.648942,4.989359
2.648957,4.989365
2.648950,4.989351
2.648972,4.989333
2.648938,4.989324
2.648938,4.989316
2.648889,4.989307
2.648903,4.989275
2.648842,4.989283
2.648897,4.989251
2.648817,4.989283
2.648864,4.989288
2.648839,4.989306
2.648866,4.989316
2.648890,4.989327
2.648886,4.989359
2.648911,4.989337
2.648915,4.989349
2.648896,4.989330
2.648886,4.989325
2.648873,4.989325
2.648838,4.989313
2.648809,4.989319
2.648840,4.989284
2.648805,4.989284
2.648798,4.989288
2.648783,4.989301
2.648830,4.989280
2.648827,4.989290
2.648832,4.989281
2.648795,4.989300
2.648807,4.989319
2.648814,4.989311
2.648804,4.989320
2.648791,4.989333
2.648864,4.989342
2.648841,4.989345
2.648849,4.989364
2.648797,4.989368
2.648836,4.989362
2.648838,4.989364
2.648865,4.989363
2.648813,4.989370
2.648842,4.989362
2.648822,4.989362
2.648845,4.989365
2.648834,4.989353
2.648841,4.989355
2.648846,4.989359
2.648858,4.989355
2.648839,4.989345
2.648854,4.989350
2.648848,4.989350
2.648861,4.989356
2.648841,4.989358
2.648865,4.989378
2.648857,4.989371
2.648870,4.989361
2.648870,4.989363
2.648871,4.989373
2.648853,4.989373
2.648838,4.989367
2.648835,4.989353
2.648851,4.989338
2.648820,4.989340
2.648801,4.989311
2.648776,4.989305
2.648808,4.989276
2.648782,4.989266
2.648747,4.989251
2.648755,4.989233
2.648721,4.989233
2.648734,4.989220
2.648709,4.989227
2.648745,4.989227
2.648739,4.989259
2.648774,4.989257
2.648745,4.989259
2.648778,4.989252
2.648762,4.989266
2.648754,4.989263
2.648746,4.989265
2.648760,4.989276
2.648752,4.989282
2.648761,4.989303
2.648772,4.989316
2.648777,4.989326
2.648765,4.989336
2.648773,4.989321
2.648761,4.989328
2.648791,4.989334
2.648766,4.989324
2.648779,4.989315
2.648755,4.989321
2.648770,4.989346
2.648785,4.989338
2.648749,4.989345
2.648766,4.989350
2.648753,4.989350
2.648761,4.989344
2.648745,4.989332
2.648790,4.989330
2.648754,4.989338
2.648779,4.989349
2.648743,4.989339
2.648768,4.989343
2.648739,4.989340
2.648764,4.989337
2.648742,4.989344
2.648741,4.989347
2.648733,4.989361
2.648743,4.989358
2.648733,4.989346
2.648737,4.989351
2.648722,4.989345
2.648724,4.989357
2.648721,4.989359
2.648723,4.989344
2.648710,4.989342
2.648717,4.989350
2.648723,4.989328
2.648716,4.989353
2.648716,4.989351
2.648714,4.989342
2.648724,4.989340
2.648743,4.989347
2.648765,4.989334
2.648788,4.989340
2.648791,4.989339
2.648824,4.989336
2.648832,4.989340
2.648878,4.989337
2.648898,4.989332
2.648929,4.989340
2.648959,4.989340
2.648990,4.989330
2.649016,4.989316
2.649039,4.989339
2.649059,4.989321
2.649093,4.989307
2.649106,4.989313
2.649164,4.989314
2.649164,4.989301
2.649184,4.989291
2.649218,4.989282
2.649232,4.989276
2.649252,4.989264
2.649261,4.989266
2.649304,4.989265
2.649313,4.989260
2.649349,4.989254
2.649343,4.989277
2.649388,4.989258
2.649379,4.989260
2.649432,4.989253
2.649431,4.989270
2.649462,4.989262
2.649481,4.989260
2.649513,4.989269
2.649511,4.989271
2.649555,4.989275
2.649568,4.989281
2.649592,4.989299
2.649615,4.989290
2.649630,4.989299
2.649653,4.989316
2.649698,4.989305
2.649696,4.989313
2.649720,4.989328
2.649757,4.989321
2.649760,4.989328
2.649786,4.989327
2.649781,4.989336
2.649817,4.989321
2.649822,4.989331
2.649857,4.989314
2.649844,4.989332
2.649885,4.989339
2.649858,4.989347
2.649919,4.989337
2.649904,4.989338
2.649926,4.989337
2.649953,4.989320
2.649963,4.989325
2.649982,4.989327
2.650008,4.989328
2.650003,4.989320
2.650020,4.989340
2.650005,4.989332
2.650057,4.989326
2.650063,4.989322
2.650075,4.989330
2.650075,4.989325
2.650104,4.989339
2.650105,4.989320
2.650126,4.989334
2.650131,4.989330
2.650156,4.989321
2.650145,4.989324
2.650188,4.989326
2.650195,4.989314
2.650182,4.989338
2.650218,4.989314
2.650207,4.989320
2.650238,4.989321
2.650255,4.989327
2.650269,4.989315
2.650272,4.989308
2.650300,4.989296
2.650288,4.989300
2.650312,4.989316
2.650317,4.989313
2.650340,4.989319
2.650343,4.989311
2.650344,4.989305
2.650388,4.989295
2.650379,4.989297
2.650411,4.989297
2.650404,4.989295
2.650434,4.989295
2.650429,4.989290
2.650445,4.989296
2.650464,4.989295
2.650483,4.989301
2.650489,4.989282
2.650512,4.989287
2.650524,4.989288
2.650528,4.989272
2.650543,4.989278
2.650554,4.989271
2.650549,4.989284
2.650594,4.989274
2.650578,4.989280
2.650620,4.989278
2.650597,4.989283
2.650628,4.989289
2.650623,4.989291
2.650653,4.989288
2.650641,4.989289
2.650672,4.989288
2.650663,4.989290
2.650685,4.989295
2.650683,4.989295
2.650691,4.989307
2.650667,4.989290
2.650650,4.989291
2.650614,4.989299
2.650607,4.989312
2.650588,4.989321
2.650563,4.989297
2.650539,4.989306
2.650526,4.989294
2.650495,4.989307
2.650481,4.989309
2.650446,4.989308
2.650436,4.989301
2.650409,4.989301
2.650388,4.989293
2.650372,4.989297
2.650372,4.989306
2.650336,4.989299
2.650343,4.989303
2.650311,4.989318
2.650305,4.989301
2.650266,4.989313
2.650280,4.989319
2.650251,4.989313
2.650220,4.989318
2.650239,4.989306
2.650203,4.989316
2.650189,4.989307
2.650176,4.989318
2.650155,4.989306
2.650160,4.989301
2.650127,4.989293
2.650132,4.989291
2.650108,4.989295
2.650101,4.989293
2.650077,4.989280
2.650068,4.989276
2.650057,4.989258
2.650045,4.989247
2.650017,4.989253
2.650009,4.989256
2.649983,4.989247
2.649982,4.989241
2.649955,4.989240
2.649961,4.989231
2.649959,4.989228
2.649931,4.989252
2.649946,4.989235
2.649910,4.989254
2.649937,4.989259
2.649909,4.989281
2.649920,4.989285
2.649904,4.989296
2.649933,4.989294
2.649909,4.989334
2.649943,4.989327
2.649907,4.989314
2.649912,4.989297
2.649857,4.989272
2.649858,4.989262
2.649817,4.989239
2.649831,4.989239
2.649800,4.989227
2.649820,4.989227
2.649807,4.989256
2.649829,4.989276
2.649826,4.989282
2.649827,4.989294
2.649816,4.989300
2.649814,4.989311
2.649806,4.989318
2.649796,4.989314
2.649791,4.989303
2.649801,4.989303
2.649764,4.989299
2.649779,4.989305
2.649739,4.989301
2.649759,4.989290
2.649730,4.989305
2.649742,4.989313
2.649752,4.989314
2.649783,4.989321
2.649751,4.989326
2.649742,4.989294
2.649730,4.989291
2.649723,4.989259
2.649698,4.989223
2.649648,4.989218
2.649660,4.989193
2.649561,4.989188
2.649587,4.989162
2.649567,4.989154
2.649623,4.989181
2.649593,4.989197
2.649597,4.989204
2.649587,4.989189
2.649601,4.989210
2.649570,4.989215
2.649574,4.989240
2.649574,4.989260
2.649586,4.989271
2.649571,4.989294
2.649577,4.989294
2.649542,4.989293
2.649542,4.989301
2.649552,4.989295
2.649558,4.989300
2.649525,4.989302
2.649534,4.989283
2.649511,4.989268
2.649488,4.989263
2.649478,4.989245
2.649460,4.989245
2.649428,4.989222
2.649428,4.989223
2.649417,4.989215
2.649422,4.989223
2.649411,4.989234
2.649417,4.989246
2.649398,4.989247
2.649419,4.989244
2.649384,4.989259
2.649416,4.989254
2.649416,4.989277
2.649394,4.989291
2.649425,4.989308
2.649407,4.989300
2.649428,4.989311
2.649419,4.989313
2.649431,4.989316
2.649422,4.989306
2.649421,4.989301
2.649397,4.989291
2.649368,4.989293
2.649381,4.989275
2.649339,4.989276
2.649343,4.989262
2.649306,4.989266
2.649319,4.989244
2.649279,4.989241
2.649304,4.989243
2.649285,4.989238
2.649306,4.989241
2.649264,4.989232
2.649297,4.989254
2.649285,4.989260
2.649289,4.989247
2.649289,4.989251
2.649270,4.989263
2.649262,4.989243
2.649275,4.989259
2.649254,4.989263
2.649251,4.989270
2.649238,4.989253
2.649262,4.989258
2.649229,4.989263
2.649232,4.989266
2.649217,4.989260
2.649221,4.989274
2.649195,4.989266
2.649208,4.989262
2.649193,4.989259
2.649195,4.989285
2.649179,4.989254
2.649162,4.989262
2.649164,4.989265
2.649143,4.989262
2.649163,4.989254
2.649125,4.989272
2.649150,4.989257
2.649118,4.989262
2.649143,4.989276
2.649122,4.989281
2.649139,4.989280
2.649124,4.989301
2.649156,4.989300
2.649124,4.989324
2.649152,4.989325
2.649137,4.989332
2.649156,4.989344
2.649124,4.989350
2.649132,4.989337
2.649090,4.989318
2.649107,4.989305
2.649059,4.989325
2.649072,4.989307
2.649043,4.989301
2.649037,4.989281
2.649040,4.989283
2.649013,4.989294
2.649016,4.989289
2.649002,4.989288
2.648996,4.989287
2.648978,4.989275
2.648993,4.989278
2.648999,4.989271
2.648979,4.989270
2.648979,4.989287
2.648981,4.989287
2.648946,4.989287
2.648960,4.989283
2.648958,4.989268
2.648970,4.989269
2.648948,4.989282
2.648958,4.989265
2.648945,4.989278
2.648948,4.989270
2.648939,4.989259
2.648946,4.989272
2.648932,4.989285
2.648946,4.989269
2.648923,4.989275
2.648937,4.989299
2.648895,4.989274
2.648931,4.989289
2.648925,4.989278
2.648942,4.989290
2.648873,4.989303
2.648958,4.989299
2.648888,4.989309
2.648948,4.989301
2.648883,4.989325
2.648917,4.989328
2.648876,4.989327
2.648895,4.989330
2.648896,4.989343
2.648921,4.989333
2.648864,4.989322
2.648880,4.989345
2.648920,4.989331
2.648873,4.989337
2.648916,4.989349
2.648898,4.989343
2.648863,4.989345
2.648906,4.989350
2.648876,4.989339
2.648889,4.989339
2.648854,4.989327
2.648883,4.989327
2.648855,4.989308
2.648855,4.989293
2.648811,4.989282
2.648832,4.989282
2.648804,4.989247
2.648842,4.989237
2.648809,4.989265
2.648838,4.989244
2.648797,4.989245
2.648811,4.989235
2.648777,4.989228
2.648758,4.989231
2.648737,4.989212
2.648752,4.989202
2.648745,4.989214
2.648766,4.989233
2.648765,4.989231
2.648776,4.989258
2.648740,4.989271
2.648765,4.989287
2.648718,4.989293
2.648705,4.989299
2.648640,4.989319
2.648611,4.989326
2.648523,4.989334
2.648493,4.989367
2.648426,4.989358
2.648382,4.989347
2.648321,4.989351
2.648249,4.989350
2.648186,4.989363
2.648131,4.989356
2.648082,4.989344
2.648008,4.989344
2.647970,4.989351
2.647880,4.989340
2.647846,4.989349
2.647755,4.989353
2.647725,4.989361
2.647643,4.989368
2.647623,4.989355
2.647542,4.989363
2.647507,4.989356
2.647433,4.989359
2.647402,4.989361
2.647325,4.989370
2.647282,4.989340
2.647207,4.989349
2.647170,4.989362
2.647134,4.989340
2.647097,4.989345
2.647034,4.989339
2.646997,4.989333
2.646933,4.989342
2.646892,4.989338
2.646840,4.989343
2.646798,4.989342
2.646748,4.989339
2.646708,4.989338
2.646636,4.989337
2.646617,4.989333
2.646550,4.989333
2.646530,4.989337
2.646475,4.989333
2.646441,4.989355
2.646383,4.989344
2.646364,4.989344
2.646296,4.989355
2.646275,4.989364
2.646211,4.989355
2.646183,4.989352
2.646123,4.989355
2.646090,4.989350
2.646028,4.989347
2.646008,4.989357
2.645950,4.989352
2.645916,4.989355
2.645857,4.989339
2.645841,4.989336
2.645791,4.989336
2.645745,4.989324
2.645700,4.989330
2.645674,4.989336
2.645623,4.989322
2.645600,4.989328
2.645545,4.989337
2.645550,4.989321
2.645476,4.989328
2.645469,4.989324
2.645416,4.989343
2.645403,4.989337
2.645355,4.989332
2.645317,4.989331
2.645248,4.989336
2.645204,4.989337
2.645158,4.989324
2.645118,4.989312
2.645093,4.989287
2.645047,4.989275
2.644972,4.989274
2.644957,4.989268
2.644898,4.989239
2.644856,4.989254
2.644812,4.989246
2.644806,4.989264
2.644759,4.989272
2.644776,4.989297
2.644726,4.989287
2.644722,4.989314
2.644691,4.989326
2.644671,4.989330
2.644629,4.989345
2.644619,4.989357
2.644553,4.989346
2.644551,4.989339
2.644484,4.989340
2.644470,4.989327
2.644415,4.989318
2.644389,4.989303
2.644347,4.989291
2.644331,4.989281
2.644291,4.989272
2.644265,4.989263
2.644224,4.989264
2.644196,4.989274
2.644147,4.989266
2.644129,4.989277
2.644089,4.989262
2.644068,4.989280
2.644030,4.989280
2.644038,4.989280
2.643988,4.989293
2.643985,4.989283
2.643937,4.989297
2.643934,4.989290
2.643890,4.989319
2.643882,4.989315
2.643857,4.989342
2.643856,4.989357
2.643811,4.989330
2.643805,4.989319
2.643740,4.989325
2.643707,4.989309
2.643635,4.989288
2.643613,4.989264
2.643552,4.989268
2.643549,4.989263
2.643498,4.989271
2.643514,4.989284
2.643499,4.989302
2.643473,4.989326
2.643436,4.989357
2.643406,4.989357
2.643399,4.989339
2.643383,4.989343
2.643336,4.989345
2.643317,4.989357
2.643284,4.989349
2.643281,4.989351
2.643226,4.989300
2.643187,4.989288
2.643104,4.989245
2.643064,4.989219
2.643008,4.989197
2.642994,4.989214
2.642994,4.989229
2.642992,4.989245
2.642965,4.989246
2.642934,4.989244
2.642914,4.989271
2.642895,4.989301
2.642884,4.989321
2.642872,4.989328
2.642838,4.989326
2.642809,4.989321
2.642781,4.989332
2.642753,4.989322
2.642696,4.989277
2.642665,4.989262
2.642610,4.989222
2.642595,4.989250
2.642560,4.989251
2.642568,4.989271
2.642546,4.989278
2.642552,4.989312
2.642536,4.989311
2.642528,4.989330
2.642508,4.989326
2.642487,4.989334
2.642465,4.989312
2.642448,4.989294
2.642382,4.989274
2.642348,4.989258
2.642311,4.989249
2.642303,4.989243
2.642282,4.989246
2.642256,4.989254
2.642252,4.989264
2.642223,4.989281
2.642237,4.989289
2.642189,4.989289
2.642190,4.989307
2.642177,4.989321
2.642152,4.989320
2.642136,4.989321
2.642102,4.989313
2.642080,4.989322
2.642083,4.989309
2.642035,4.989325
2.642026,4.989314
2.641977,4.989325
2.641954,4.989319
2.641907,4.989321
2.641917,4.989315
2.641845,4.989332
2.641859,4.989336
2.641835,4.989337
2.641840,4.989324
2.641801,4.989338
2.641776,4.989338
2.641716,4.989328
2.641723,4.989328
2.641609,4.989353
2.641633,4.989333
2.641599,4.989330
2.641616,4.989320
2.641541,4.989332
2.641600,4.989314
2.641531,4.989308
2.641515,4.989303
2.641492,4.989289
2.641492,4.989289
2.641472,4.989263
2.641451,4.989247
2.641410,4.989231
2.641398,4.989203
2.641349,4.989210
2.641332,4.989195
2.641315,4.989190
2.641295,4.989184
2.641284,4.989195
2.641280,4.989208
2.641263,4.989216
2.641245,4.989229
2.641264,4.989219
2.641232,4.989221
2.641234,4.989208
2.641181,4.989225
2.641193,4.989213
2.641133,4.989233
2.641158,4.989219
2.641112,4.989240
2.641124,4.989240
2.641082,4.989249
2.641081,4.989269
2.641031,4.989299
2.641019,4.989301
2.640973,4.989306
2.640973,4.989308
2.640939,4.989319
2.640933,4.989319
2.640909,4.989331
2.640910,4.989314
2.640859,4.989328
2.640874,4.989339
2.640837,4.989316
2.640824,4.989336
2.640791,4.989339
2.640796,4.989340
2.640749,4.989330
2.640771,4.989334
2.640719,4.989332
2.640738,4.989343
2.640699,4.989333
2.640709,4.989325
2.640671,4.989330
2.640665,4.989337
2.640642,4.989330
2.640631,4.989322
2.640610,4.989315
2.640593,4.989326
2.640584,4.989322
2.640574,4.989330
2.640536,4.989327
2.640536,4.989325
2.640502,4.989321
2.640501,4.989318
2.640474,4.989322
2.640486,4.989314
2.640469,4.989313
2.640508,4.989303
2.640522,4.989308
2.640585,4.989309
2.640640,4.989296
2.640702,4.989301
2.640779,4.989297
2.640860,4.989299
2.640932,4.989280
2.641014,4.989281
2.641091,4.989269
2.641174,4.989274
2.641242,4.989247
2.641343,4.989253
2.641400,4.989239
2.641506,4.989237
2.641600,4.989233
2.641659,4.989222
2.641748,4.989227
2.641817,4.989218
2.641902,4.989222
2.641957,4.989234
2.642055,4.989235
2.642095,4.989238
2.642196,4.989226
2.642235,4.989244
2.642310,4.989238
2.642405,4.989251
2.642454,4.989234
2.642531,4.989251
2.642586,4.989260
2.642647,4.989258
2.642711,4.989268
2.642797,4.989290
2.642841,4.989277
2.642912,4.989290
2.642975,4.989293
2.643032,4.989285
2.643104,4.989303
2.643143,4.989311
2.643180,4.989308
2.643259,4.989305
2.643305,4.989314
2.643374,4.989330
2.643394,4.989322
2.643456,4.989328
2.643503,4.989296
2.643545,4.989318
2.643602,4.989296
2.643647,4.989311
2.643678,4.989290
2.643723,4.989299
2.643765,4.989281
2.643787,4.989266
2.643822,4.989247
2.643858,4.989243
2.643893,4.989244
2.643940,4.989225
2.643956,4.989240
2.644019,4.989240
2.644023,4.989237
2.644086,4.989235
2.644106,4.989241
2.644148,4.989243
2.644215,4.989265
2.644241,4.989268
2.644304,4.989281
2.644335,4.989308
2.644398,4.989302
2.644417,4.989312
2.644478,4.989308
2.644504,4.989337
2.644563,4.989319
2.644576,4.989293
2.644600,4.989282
2.644606,4.989281
2.644615,4.989263
2.644633,4.989226
2.644672,4.989239
2.644697,4.989235
2.644737,4.989243
2.644781,4.989249
2.644795,4.989268
2.644873,4.989278
2.644875,4.989306
2.644943,4.989297
2.644959,4.989305
2.645022,4.989303
2.645007,4.989303
2.645065,4.989299
2.645073,4.989299
2.645115,4.989294
2.645144,4.989305
2.645180,4.989299
2.645204,4.989311
2.645242,4.989306
2.645270,4.989305
2.645308,4.989301
2.645333,4.989285
2.645364,4.989276
2.645336,4.989251
2.645354,4.989221
2.645357,4.989201
2.645355,4.989173
2.645378,4.989164
2.645414,4.989183
2.645485,4.989197
2.645491,4.989197
2.645537,4.989204
2.645549,4.989194
2.645593,4.989247
2.645625,4.989257
2.645664,4.989252
2.645705,4.989278
2.645714,4.989282
2.645737,4.989276
2.645756,4.989250
2.645763,4.989219
2.645774,4.989195
2.645770,4.989188
2.645811,4.989190
2.645864,4.989197
2.645854,4.989225
2.645926,4.989237
2.645943,4.989266
2.645978,4.989283
2.645988,4.989271
2.646059,4.989244
2.646012,4.989229
2.646039,4.989215
2.646041,4.989197
2.646042,4.989193
2.646081,4.989190
2.646129,4.989204
2.646158,4.989196
2.646188,4.989222
2.646207,4.989258
2.646242,4.989268
2.646263,4.989301
2.646302,4.989294
2.646325,4.989272
2.646345,4.989285
2.646347,4.989275
2.646382,4.989287
2.646412,4.989270
2.646416,4.989301
2.646471,4.989293
2.646482,4.989285
2.646490,4.989270
2.646495,4.989238
2.646486,4.989225
2.646483,4.989178
2.646508,4.989163
2.646474,4.989162
2.646508,4.989193
2.646525,4.989184
2.646586,4.989175
2.646627,4.989189
2.646642,4.989190
2.646658,4.989190
2.646668,4.989203
2.646707,4.989191
2.646726,4.989202
2.646761,4.989208
2.646724,4.989228
2.646805,4.989213
2.646799,4.989222
2.646852,4.989243
2.646823,4.989257
2.646873,4.989239
2.646842,4.989256
2.646896,4.989247
2.646910,4.989274
2.646917,4.989275
2.646940,4.989260
2.646971,4.989256
2.646967,4.989262
2.647011,4.989271
2.647010,4.989278
2.647035,4.989276
2.647034,4.989274
2.647052,4.989288
2.647086,4.989266
2.647094,4.989285
2.647127,4.989263
2.647129,4.989262
2.647146,4.989254
2.647150,4.989277
2.647214,4.989275
2.647194,4.989280
2.647231,4.989265
2.647241,4.989268
2.647285,4.989262
2.647280,4.989275
2.647299,4.989281
2.647308,4.989283
2.647331,4.989285
2.647351,4.989272
2.647364,4.989284
2.647362,4.989289
2.647387,4.989289
2.647400,4.989283
2.647403,4.989290
2.647434,4.989285
2.647431,4.989268
2.647477,4.989246
2.647473,4.989250
2.647512,4.989256
2.647511,4.989238
2.647520,4.989233
2.647555,4.989189
2.647542,4.989183
2.647537,4.989169
2.647550,4.989158
2.647592,4.989156
2.647566,4.989176
2.647616,4.989173
2.647644,4.989193
2.647692,4.989214
2.647690,4.989244
2.647752,4.989233
2.647758,4.989241
2.647783,4.989245
2.647769,4.989245
2.647774,4.989223
2.647781,4.989198
2.647814,4.989178
2.647772,4.989164
2.647783,4.989172
2.647798,4.989156
2.647823,4.989169
2.647837,4.989184
2.647836,4.989210
2.647901,4.989214
2.647915,4.989219
2.647948,4.989233
2.647964,4.989235
2.647983,4.989240
2.648003,4.989243
2.648026,4.989239
2.648020,4.989240
2.648036,4.989237
2.647997,4.989243
2.648035,4.989251
2.648072,4.989222
2.648033,4.989254
2.648109,4.989227
2.648116,4.989238
2.648120,4.989243
2.648143,4.989234
2.648155,4.989220
2.648150,4.989226
2.648135,4.989198
2.648100,4.989181
2.648153,4.989147
2.648134,4.989131
2.648102,4.989144
2.648101,4.989113
2.648141,4.989107
2.648157,4.989140
2.648206,4.989134
2.648220,4.989145
2.648273,4.989160
2.648230,4.989167
2.648258,4.989177
2.648244,4.989160
2.648312,4.989157
2.648317,4.989181
2.648336,4.989209
2.648380,4.989200
2.648342,4.989231
2.648400,4.989228
2.648422,4.989238
2.648408,4.989251
2.648400,4.989268
